52598	00101188	Abd al-Aziz	Abd al-Aziz
352493	00101188	fundamentalizmu islamskiego	fundamentalizm islamski
52602	00101188	Butiflika	Butiflika
352490	00101188	polityk algierski	polityk algierski
304953	00101188	algierski	algierski
52607	00101188	Algierii	Algieria
52621	00101189	Morten Skoubo	Morten Skoubo
52609	00101189	Morten	Morten
52611	00101189	Skoubo	Skoubo
65859	00101189	Skoubo	Skoubo
307127	00101189	Ikast fS	Ikast fS
52645	00101189	Ikast	Ikast
307133	00101189	West Bromwich Albion	West Bromwich Albion
52661	00101189	West Bromwich	West Bromwich
309725	00101189	Szwedem	Szwed
307123	00101189	Struer Boldklub	Struer Boldklub
52642	00101189	Struer	Struer
310880	00101189	niemieckiej	niemiecki
307130	00101189	Borussii Mönchengladbach	Borussia Mönchengladbach
308775	00101189	Brøndby	Brøndby
52659	00101189	Mönchengladbach	Mönchengladbach
52641	00101189	Holstebro	Holstebro
307996	00101189	Superligaen	Superligaen
307998	00101189	Division One	Division One
307137	00101189	Willem II Tilburg	Willem II Tilburg
307128	00101189	FC Midjtylland	FC Midjtylland
307134	00101189	Brøndby IF	Brøndby IF
304954	00101189	duński	duński
52678	00101189	Tilburg	Tilburg
307124	00101189	Holstebro Boldklub	Holstebro Boldklub
52644	00101189	Holstebro	Holstebro
307135	00101189	Espanyolem Barcelona	Espanyol Barcelona
308000	00101189	FC Midtjylland	FC Midtjylland
52666	00101189	Danii	Dania
307995	00101189	Lyngby BK	Lyngby BK
308020	00101189	Lyngby	Lyngby
52671	00101189	Luksemburgiem	Luksemburg
308007	00101189	Segunda Division	Segunda Division
311388	00101189	duńskiej	duński
307131	00101189	FC Kaiserslautern	FC Kaiserslautern
52660	00101189	Kaiserslautern	Kaiserslautern
52684	00101190	Harri Haatainen	Harri Haatainen
52680	00101190	Harri	Harri
52682	00101190	Haatainen	Haatainen
325098	00101190	węgierskim	węgierski
350678	00101190	igrzyskach olimpijskich	igrzyska olimpijskie
52689	00101190	Sydney	Sydney
52687	00101190	Nyíregyháza	Nyíregyháza
52690	00101190	Zagrzeb	Zagrzeb
52691	00101190	Sydney	Sydney
350677	00101190	sierpnia	sierpień
52686	00101190	Lapua	Lapua
52688	00101190	Europy	Europa
52694	00101190	Gateshead	Gateshead
304957	00101190	fiński	fiński
352506	00101190	rzucie oszczepem	rzut oszczepem
52693	00101190	Edmonton	Edmonton
311389	00101191	polskiej	polski
52703	00101191	M. A. Tinker	M. A. Tinker
52702	00101191	T. Poznańska	T. Poznańska
52699	00101191	Tinker	Tinker
52696	00101191	Poznańska	poznański
352507	00101191	nauki czytania	nauka czytania
352510	00101191	H. Meterowa	H. Meterowa
52697	00101191	Meterowa	Meterowa
352512	00101191	podstawowych środków komunikacji społecznej	podstawowy środek komunikacji społecznej
52704	00101192	A 21	A 21
310882	00101192	niemiecki	niemiecki
52707	00101192	A 1	A 1
307139	00101192	I wojny światowej	I wojna światowa
52709	00101192	Flandrii	Flandria
52708	00101192	AG Vulcan	AG Vulcan
52711	00101192	La Manche	La Manche
52715	00101193	Carson	Carson
52713	00101193	Kalifornia	Kalifornia
52717	00101193	Stanach Zjednoczonych	Stany Zjednoczone
352521	00101193	stanie Kalifornia	stan Kalifornia
52712	00101193	Kalifornia	Kalifornia
352522	00101193	hrabstwie Los Angeles	hrabstwo Los Angeles
52716	00101193	Los Angeles	Los Angeles
53252	00101194	Antoni Urbański	Antoni Urbański
53248	00101194	Antoni	Antoni
53250	00101194	Urbański	Urbański
307140	00101194	II wojny światowej	II wojna światowa
325099	00101194	Wydziale Prawno-Ekonomicznym Uniwersytetu Poznańskiego	Wydział Prawno-Ekonomiczny Uniwersytetu Poznańskiego
53257	00101194	Wydziale Prawno-Ekonomicznym	Wydział Prawno-Ekonomiczny
53272	00101194	SP	SP
53275	00101194	Krajowej Rady Narodowej	Krajowa Rada Narodowa
53269	00101194	Centrali Rzemieślniczej	Centrala Rzemieślnicza
53260	00101194	NPR	NPR
53276	00101194	Sejmu Ustawodawczego	Sejm Ustawodawczy
53278	00101194	SD	SD
53258	00101194	Uniwersytetu Poznańskiego	Uniwersytet Poznański
53281	00101194	Franciszka	Franciszek
310883	00101194	Poznańskiego	poznański
53262	00101194	Poznańsko-Warszawskim Towarzystwie Ubezpieczeniowym	Poznańsko-Warszawskie Towarzystwo Ubezpieczeniowe
53254	00101194	Dębach Szlacheckich	Dęby Szlacheckie
53280	00101194	Poznań	Poznań
53265	00101194	Delegaturze	Delegatura
53266	00101194	Państwowej Centrali Handlowej	Państwowa Centrala Handlowa
53274	00101194	GKW	GKW
53270	00101194	Centralnym Związku Spółdzielczości Pracy	Centralny Związek Spółdzielczości Pracy
53259	00101194	Akademii Handlowej	Akademia Handlowa
304959	00101194	polski	polski
53271	00101194	Spółdzielczości Pracy	spółdzielczość pracy
53255	00101194	Krajowej Rady Narodowej	Krajowa Rada Narodowa
53256	00101194	Sejmu Ustawodawczego	Sejm Ustawodawczy
352530	00101195	liturgii pogrzebowej	liturgia pogrzebowa
352529	00101195	kondukt pogrzebowy	kondukt pogrzebowy
53288	00101195	Ja jestem zmartwychwstanie i życie	Ja jestem zmartwychwstanie i życie
309611	00101195	Jezu	Jezus
308378	00101195	Boga	Bóg
307141	00101195	Miłuję Pana	Miłuję Pana
308371	00101195	Pana	Pan
308372	00101195	Panie	Pan
308376	00101195	Chrystus	Chrystus
308370	00101195	Chrystusa	Chrystus
65863	00101195	Modlitwę Pańską	Modlitwa Pańska
308377	00101195	Bóg	Bóg
53298	00101196	Alojzy Szczęśniak	Alojzy Szczęśniak
53294	00101196	Alojzy	Alojzy
53296	00101196	Szczęśniak	Szczęśniak
53315	00101196	Komisji Ochrony Środowiska i Zasobów Naturalnych	Komisja Ochrony Środowiska i Zasobów Naturalnych
53305	00101196	Polskiego Stronnictwa Ludowego	Polskie Stronnictwo Ludowe
310884	00101196	Polskiego	polski
65872	00101196	Andrychów	Andrychów
53379	00101196	ZS im. W. Witosa	ZS im. W. Witosa
53304	00101196	Zjednoczonego Stronnictwa Ludowego	Zjednoczone Stronnictwo Ludowe
352544	00101196	dyrektorem szkoły	dyrektor szkoły
53303	00101196	Sejm	Sejm
53301	00101196	PRL	PRL
53324	00101196	W. Witosa	W. Witos
53319	00101196	Suchej Beskidzkiej	Sucha Beskidzka
53316	00101196	Komisji Edukacji Narodowej i Młodzieży	Komisja Edukacji Narodowej i Młodzieży
304960	00101196	polski	polski
350057	00101196	Zespół Szkół im. Wincentego Witosa	Zespół Szkół im. Wincentego Witosa
53302	00101196	Sejm	Sejm
53300	00101196	PRL	PRL
53325	00101196	Wincentego Witosa	Wincenty Witos
53326	00101196	Wincentego	Wincenty
53328	00101196	Witosa	Witos
53321	00101196	Suchej Beskidzkiej	Sucha Beskidzka
420595	00101197	negatywne emocje	negatywne emocje
420588	00101197	autokoncentracja uwagi	autokoncentracja uwagi
53332	00101198	Bombek I	Bombek I
420598	00101198	polski herb szlachecki	polski herb szlachecki
310885	00101198	polski	polski
53344	00101199	Adriaan van der Hoop	Adriaan van der Hoop
53335	00101199	Adriaan	Adriaan
53341	00101199	Hoop	Hoop
420602	00101199	minister Joan Cornelis van der Hoop	minister Joan Cornelis van der Hoop
53346	00101199	Joan Cornelis van der Hoop	Joan Cornelis van der Hoop
53338	00101199	Joan	Joan
53339	00101199	Cornelis	Cornelis
65997	00101199	Rijksmuseum	Rijksmuseum
53343	00101199	Hoop	Hoop
53349	00101199	Amsterdamie	Amsterdam
304961	00101199	holenderski	holenderski
420603	00101200	Dyrekcja Zakładów Mechanicznych Plage i Laśkiewicz	Dyrekcja Zakładów Mechanicznych Plage i Laśkiewicz
420625	00101200	Samoloty Lublin R-VIII	Samoloty Lublin R-VIII
53350	00101200	Zakładów Mechanicznych Plage i Laśkiewicz	Zakłady Mechaniczne Plage i Laśkiewicz
65879	00101200	Lublin R-VIII	Lublin R-VIII
65876	00101200	Marynarka Wojenna	Marynarka Wojenna
65899	00101200	R-VIII bis	R-VIII bis
65893	00101200	H. Skrzypińskiego	H. Skrzypiński
305295	00101200	Plage	Plage
65881	00101200	Lublin R-XIII	Lublin R-XIII
305293	00101200	Laśkiewicz	Laśkiewicz
65892	00101200	Locie Małej Entanty i Polski	Lot Małej Entanty i Polski
65882	00101200	Lublin R-VIII	Lublin R-VIII
65878	00101200	Hispano-Suizo	Hispano-Suizo
325675	00101200	Małej Entanty	Mała Entanta
420604	00101200	Kierownictwa Marynarki Wojennej	Kierownictwo Marynarki Wojennej
311390	00101200	polskiego	polski
65880	00101200	Lublin R-VIII hydro	Lublin R-VIII hydro
65885	00101200	Morski Dywizjon Lotniczy	Morski Dywizjon Lotniczy
53354	00101200	Marynarki Wojennej	Marynarka Wojenna
311391	00101200	niemieckie	niemiecki
65877	00101200	Lorraine-Dietrich	Lorraine-Dietrich
65900	00101200	R-VIII ter	R-VIII ter
420623	00101200	Marynarki Wojennej	Marynarka Wojenna
65886	00101200	Pucku	Puck
325673	00101200	II Locie Małej Entanty i Polski	II Lot Małej Entanty i Polski
65888	00101200	Chałup	Chałupy
65875	00101200	Lublin R-VIII a	Lublin R-VIII
65902	00101200	R-VIII a.	R-VIII a.
66224	00101200	półwyspie Helskim	półwysep Helski
65895	00101200	E. Wyrwickiego	E. Wyrwicki
304966	00101200	Polski	Polska
420647	00101201	Mistrzostwa Azji w Lekkoatletyce 2009	Mistrzostwa Azji w Lekkoatletyce 2009
420645	00101201	Skok o tyczce kobiet	Skok o tyczce kobiet
65903	00101201	Azji	Azja
307145	00101201	XVIII mistrzostw Azji w lekkoatletyce	XVIII mistrzostwa Azji w lekkoatletyce
65904	00101201	Azji	Azja
53388	00101202	Standard Reference Method	Standard Reference Method
53393	00101202	SRM	SRM
53394	00101202	EBC	EBC
53397	00101202	Europie	Europa
53398	00101202	USA	USA
420650	00101202	jednostka EBC	jednostka EBC
53392	00101202	EBC	EBC
53395	00101202	EBC	EBC
53396	00101202	SRM	SRM
420655	00101203	Cerkiew świętego Mikołaja w Brześciu	cerkiew świętego Mikołaja w Brześciu
53415	00101203	Cerkiew św. Mikołaja	cerkiew św. Mikołaja
53416	00101203	Cerkiew świętego Mikołaja	cerkiew świętego Mikołaja
53407	00101203	św. Mikołaja	św. Mikołaj
53408	00101203	świętego Mikołaja	święty Mikołaj
307196	00101203	sobór brzeski	sobór brzeski
53411	00101203	Mikołaja	Mikołaj
307197	00101203	unii brzeskiej	unia brzeska
53410	00101203	Mikołaja	Mikołaj
53419	00101203	Brześciu	Brześć
53449	00101203	Starego Miasta	Stare Miasto
53418	00101203	Brześciu	Brześć
53409	00101203	św. Mikołaja	św. Mikołaj
53448	00101203	ziemiach zabranych	ziemia zabrana
53430	00101203	Wielkiego Księstwa Litewskiego	Wielkie Księstwo Litewskie
53412	00101203	Mikołaja	Mikołaj
310888	00101203	Litewskiego	litewski
53434	00101203	Kościoła greckokatolickiego	Kościół greckokatolicki
53421	00101203	Brześciowi	Brześć
53435	00101203	Rosyjską Cerkiew Prawosławną	Rosyjska Cerkiew Prawosławna
53451	00101203	twierdzy brzeskiej	twierdza brzeska
311392	00101203	magdeburskiego	magdeburski
310889	00101203	brzeskiej	brzeska
53452	00101203	twierdzy brzeskiej	twierdza brzeska
310891	00101203	brzeskiej	brzeski
307198	00101204	Puchar Świata w Wioślarstwie	Puchar Świata w Wioślarstwie
420660	00101204	Regaty Pucharu Świata	Regaty Pucharu Świata
307200	00101204	Puchar Świata w Wioślarstwie	Puchar Świata w Wioślarstwie
307207	00101204	Pucharu Świata	Puchar Świata
307202	00101204	Puchar Świata	Puchar Świata
307203	00101204	Pucharu Świata	Puchar Świata
307209	00101204	Pucharze Świata	Puchar Świata
53466	00101204	Europą	Europa
307201	00101204	Puchar Świata	Puchar Świata
53455	00101204	FISA	FISA
307206	00101204	Puchar Świata w Wioślarstwie	Puchar Świata w Wioślarstwie
307208	00101204	Igrzysk Olimpijskich	Igrzyska Olimpijskie
420659	00101204	Igrzysk Olimpijskich	Igrzyska Olimpijskie
420664	00101205	Towarzystwo Popierania i Krzewienia Nauki	Towarzystwo Popierania i Krzewienia Nauki
53467	00101205	Polska Fundacja Upowszechniania Nauki	Polska Fundacja Upowszechniania Nauki
420663	00101205	Polska Akademia Nauk	Polska Akademia Nauk
310895	00101205	Polska	polski
53470	00101205	PFUN	PFUN
310899	00101205	Polskiej	polski
53469	00101205	PFUN	PFUN
310901	00101205	polskiej	polski
310897	00101205	polska	polski
53476	00101205	Polsce	Polska
53481	00101207	Feliks Krzemiński	Feliks Krzemiński
53477	00101207	Feliks	Feliks
53479	00101207	Krzemiński	Krzemiński
53485	00101207	Komisji Komunikacji i Łączności	Komisja Komunikacji i Łączności
53484	00101207	Sejm	Sejm
53487	00101207	Komisji Planu Gospodarczego, Budżetu i Finansów	Komisja Planu Gospodarczego, Budżetu i Finansów
420672	00101207	Komisji Planu Gospodarczego	Komisja Planu Gospodarczego
53490	00101207	PRL	PRL
305296	00101207	polski	polski
53491	00101207	Płock	Płock
53483	00101207	Sejm	Sejm
420673	00101207	Komisji Obrony Narodowej	Komisja Obrony Narodowej
53489	00101207	PRL	PRL
53494	00101208	promienie Roentgena	promienie Roentgena
420680	00101208	promieni słonecznych	promienie słoneczne
307210	00101208	Roentgena	Roentgen
53492	00101208	Księżyca	Księżyc
53495	00101208	promienie X	promienie X
53503	00101209	Marcin Koniusz	Marcin Koniusz
53496	00101209	Marcin	Marcin
420692	00101209	Igrzysk Olimpijskich w Pekinie	Igrzyska Olimpijskie w Pekinie
307212	00101209	Igrzysk Olimpijskich	Igrzyska Olimpijskie
53499	00101209	Koniusz	Koniusz
53509	00101209	Pekinie	Pekin
53508	00101209	Sosnowcu	Sosnowiec
304972	00101209	polski	polski
53505	00101209	Niemcem	Niemcy
420693	00101209	Nicolasem Limbachem	Nicolas Limbach
53507	00101209	Europy	Europa
53501	00101209	Limbachem	Limbach
420694	00101210	Michaił Wasiljewicz Frunze	Michaił Wasiljewicz Frunze
99832	00101210	Michaił Frunze	Michaił Frunze
99822	00101210	Michaił	Michaił
99828	00101210	Frunze	Frunze
310902	00101210	wojny domowej	wojna domowa
99829	00101210	Frunze	Frunze
307213	00101210	rewolucji 1905 roku	rewolucja 1905 roku
309729	00101210	Mołdawianina	Mołdawianin
99873	00101210	Frunzego	Frunze
99843	00101210	Południową grupą	Południowa grupa
309730	00101210	Rosjanki	Rosjanin
99834	00101210	Михаил Васильевич Фрунзе	Михаил Васильевич Фрунзе
99824	00101210	Михаил	Михаил
99827	00101210	Васильевич	Васильевич
99845	00101210	Frontu Wschodniego Armii Czerwonej	Front Wschodni Armii Czerwonej
99885	00101210	Kliment Woroszyłow	Kliment Woroszyłow
99830	00101210	Фрунзе	Фрунзе
99884	00101210	Woroszyłow	Woroszyłow
99844	00101210	Armii Czerwonej	Armia Czerwona
99870	00101210	Frunze	Frunze
99835	00101210	Mihail Frunză	Mihail Frunză
99825	00101210	Mihail	Mihail
99831	00101210	Frunză	Frunză
99865	00101210	Borys Pilniak	Borys Pilniak
99863	00101210	Borys	Borys
99864	00101210	Pilniak	Pilniak
307214	00101210	rewolucji październikowej	rewolucja październikowa
99850	00101210	Kołczaka	Kołczak
99866	00101210	"""Opowieść niezgaszonego księżyca"""	Opowieść niezgaszonego księżyca
99875	00101210	Biszkek	Biszkek
420702	00101210	Akademia Wojskowa w Moskwie	Akademia Wojskowa w Moskwie
99876	00101210	Akademia Wojskowa	Akademia Wojskowa
99836	00101210	Biszkeku	Biszkek
99851	00101210	Wranglowi	Wrangel
420699	00101210	Rady Wojskowo-Rewolucyjnej ZSRR	Rada Wojskowo-Rewolucyjna ZSRR
99855	00101210	Rady Wojskowo-Rewolucyjnej	Rada Wojskowo-Rewolucyjna
99878	00101210	Szkoła Morska	Szkoła Morska
99846	00101210	Turkiestanie	Turkiestan
304973	00101210	rosyjski	rosyjski
99856	00101210	Реввоенсовет СССР	Реввоенсовет СССР
99858	00101210	СССР	СССР
99853	00101210	Machno	Machno
99854	00101210	Ukrainie	Ukraina
420707	00101211	Rekordy Mistrzostw Ameryki Południowej w lekkoatletyce	Rekordy Mistrzostw Ameryki Południowej w lekkoatletyce
307216	00101211	mistrzostw Ameryki Południowej w lekkoatletyce	mistrzostwa Ameryki Południowej w lekkoatletyce
65971	00101211	Ameryki Południowej	Ameryka Południowa
420711	00101212	Herb gminy Jastków	Herb gminy Jastków
53522	00101212	Jastkowa	Jastków
53520	00101212	Jastków	Jastków
308324	00101212	Jastków	Jastków
53526	00101212	II RP	II RP
420712	00101212	symbol nieśmiertelnej chwały	symbol nieśmiertelnej chwały
53529	00101212	8 Pułku Piechoty Legionów	8 Pułk Piechoty Legionów
53530	00101212	Jastkowie	Jastków
53536	00101212	Czechowie	Czechów
53525	00101212	Lublina	Lublin
53540	00101213	Zakon św. Jerzego z Karyntii	Zakon św. Jerzego z Karyntii
53564	00101213	św. Jerzego	św. Jerzy
53558	00101213	zakonu krzyżackiego	zakon krzyżacki
53569	00101213	Jerzego	Jerzy
420717	00101213	zamku Millstatt	zamek Millstatt
53567	00101213	Karyntii	Karyntia
53552	00101213	Millstatt	Millstatt
53555	00101213	Villach	Villach
53557	00101213	Austrii	Austria
420715	00101213	cesarza Fryderyka III	cesarz Fryderyk III
53561	00101213	Fryderyka III	Fryderyk III
53549	00101213	Fryderyka	Fryderyk
420716	00101213	papieża Pawła II	papież Paweł II
53562	00101213	Pawła II	Paweł II
53550	00101213	Pawła	Paweł
420726	00101214	Kondygnacje nadziemne	Kondygnacja nadziemna
326999	00101214	amerykańskiego	amerykański
327000	00101214	amerykańskiego	amerykański
53571	00101214	Polska Norma PN-B-01025:2004	Polska Norma PN-B-01025:2004
326997	00101214	amerykańska	amerykański
326998	00101214	brytyjska	brytyjski
53572	00101214	Polsce	Polska
53574	00101214	NRD	NRD
327001	00101214	brytyjskiego	brytyjski
326996	00101214	europejskich	europejski
310904	00101215	buddyjska	buddyjski
310833	00101215	Rime	Rime
420752	00101215	Dziamjang Czientse Łangpo	Dziamjang Czientse Łangpo
310826	00101215	Dziamjang	Dziamjang
308023	00101215	Buddy	Budda
310830	00101215	Łangpo	Łangpo
65973	00101215	Kojło	Kojło
63317	00101215	Jamgon Kongtrul Lodrö Thaye	Jamgon Kongtrul Lodrö Thaye
310827	00101215	Jamgon	Jamgon
310828	00101215	Kongtrul	Kongtrul
310831	00101215	Lodrö	Lodrö
310832	00101215	Thaye	Thaye
420743	00101215	buddyzmie tybetańskim	buddyz tybetański
420745	00101215	tybetańskiej religii Bon	tybetańska religia Bon
420750	00101215	Three-Year Retreat	Three-Year Retreat
53590	00101218	Nowy Świętów	Nowy Świętów
53614	00101218	OSP	OSP
53616	00101218	KGW	KGW
53593	00101218	Deutsch Wette	Deutsch Wette
420760	00101218	Klub Sportowy Nowy Świętów	Klub Sportowy Nowy Świętów
53610	00101218	Nowy Świętów	Nowy Świętów
53603	00101218	Nysy	Nysa
308063	00101218	Nowy Świętów	Nowy Świętów
53604	00101218	Nowy Świętów	Nowy Świętów
420758	00101218	województwa opolskiego	województwo opolskie
53611	00101218	Sławniowice	Sławniowice
53594	00101218	Polsce	Polska
307218	00101218	wojny 30 letniej	wojna 30 letnia
53605	00101218	Głuchołaz	Głuchołazy
53613	00101218	PKS	PKS
53606	00101218	Pokrzywnej	Pokrzywna
53600	00101218	Swetow thewtonicalis	Swetow thewtonicalis
53596	00101218	opolskim	opolski
53598	00101218	nyskim	nyski
420757	00101218	gminie Głuchołazy	gmina Głuchołazy
53599	00101218	Głuchołazy	Głuchołazy
53608	00101218	Prudnikiem	Prudnik
53609	00101218	Racławicami Śląskimi	Racławice Śląskie
307219	00101219	Bitwa pod Suchodołem	bitwa pod Suchodołem
53629	00101219	Suchodołem	Suchodół
53657	00101219	Konrad mazowiecki	Konrad Mazowiecki
53641	00101219	Konrad	Konrad
308046	00101219	dzielnicę krakowską	dzielnica krakowska
53650	00101219	mazowiecki	Mazowiecki
325967	00101219	krakowską	krakowski
65974	00101219	Konrada	Konrad
53633	00101219	Kraków	Kraków
310906	00101219	małopolskim	małopolski
420764	00101219	Bolesława Wstydliwego	Bolesław Wstydliwy
53635	00101219	Bolesława	Bolesław
53647	00101219	Wstydliwego	wstydliwy
420769	00101219	Mieszko II	Mieszko II
53644	00101219	Mieszko	Mieszko
310905	00101219	węgierskimi	węgierski
420765	00101219	Klemensa z Ruszczy	Klemens z Ruszczy
53636	00101219	Klemensa	Klemens
53632	00101219	Ruszczy	Ruszcza
53634	00101219	Legnicą	Legnica
310907	00101219	mazowieckim	mazowiecki
53654	00101219	Konrada I	Konrad I
53637	00101219	Konrada	Konrad
420766	00101219	Mieszka II Otyłego	Mieszko II Otyły
53638	00101219	Mieszka	Mieszko
53649	00101219	Otyłego	Otyły
420767	00101219	Przemysła I	Przemysł I
53639	00101219	Przemysła	Przemysł
53665	00101220	Wojnasy	Wojnasy
422459	00101220	wojny polsko-szwedzkiej	wojna polsko-szwedzka
53692	00101220	Krzysztof Glaubitz	Krzysztof Glaubitz
53673	00101220	Krzysztof	Krzysztof
53678	00101220	Polsce	Polska
422452	00101220	województwie warmińsko-mazurskim	województwo warmińsko-mazurskie
53669	00101220	warmińsko-mazurskim	warmińsko-mazurski
422455	00101220	województwa suwalskiego	województwo suwalskie
53691	00101220	Wojtkowi Wojnasowi	Wojtek Wojnas
53670	00101220	suwalskiego	suwalski
53683	00101220	Wojnasowi	Wojnas
422461	00101220	hetmana Gosiewskiego	hetman Gosiewski
422453	00101220	powiecie oleckim	powiat olecki
53675	00101220	Michałowi	Michał
53671	00101220	oleckim	olecki
422454	00101220	gminie Wieliczki	gmina Wieliczki
53672	00101220	Wieliczki	Wieliczka
53699	00101221	Polany	Polany
53701	00101221	lubelskie	lubelski
53706	00101221	Polsce	Polska
422463	00101221	województwie lubelskim	województwo lubelskie
53702	00101221	lubelskim	lubelski
422466	00101221	województwie zamojskim	województwo zamojskie
53703	00101221	zamojskim	zamojski
422464	00101221	powiecie tomaszowskim	powiat tomaszowski
53704	00101221	tomaszowskim	tomaszowski
422465	00101221	gminie Krynice	gmina Krynice
53705	00101221	Krynice	Krynice
53722	00101222	Gustavo Kuerten	Gustavo Kuerten
53707	00101222	Gustavo	Gustavo
53718	00101222	Kuerten	Kuerten
422471	00101222	Pucharze Davisa	Puchar Davisa
307225	00101222	Davisa	Davis
422469	00101222	wielkoszlemowym turnieju French Open	wielkoszlemowy turniej French Open
307222	00101222	French Open	French Open
53730	00101222	Florianopolis	Florianopolis
308024	00101222	Rolanda Garrosa	Roland Garros
304978	00101222	brazylijski	brazylijski
53715	00101222	Garrosa	Garros
53724	00101222	Rolanda Garrosa	Roland Garros
53709	00101222	Rolanda	Rolanda
53713	00101222	Garrosa	Garros
53726	00101222	Paulem-Henrim Mathieu	Paul-Henri Mathieu
53711	00101222	Paulem	Paul
53712	00101222	Henrim	Henri
53716	00101222	Mathieu	Mathieu
65979	00101222	Mustera	Muster
65980	00101222	Kafelnikowa	Kafelnikow
65981	00101222	Bruguerę	Bruguera
307223	00101222	Masters	Masters
53756	00101223	Osuchów	Osuchów
422478	00101223	Feliksa Wołowskiego	Feliksa Wołowski
53745	00101223	Feliksa	Feliks
53746	00101223	Wołowskiego	Wołowski
53738	00101223	Osuchowa	Osuchów
422474	00101223	Ośrodek Szkoleniowy ZUS-u	Ośrodek Szkoleniowy ZUS
53734	00101223	Ośrodek Szkoleniowy	Ośrodek Szkoleniowy
53735	00101223	ZUS-u	ZUS
53750	00101223	Jana Długosza	Jan Długosz
53741	00101223	Jana	Jan
422479	00101223	szlacheckiego rodu Radziejowskich	szlachecki ród Radziejowskich
422475	00101223	Grądy Osuchowskie	Grądy Osuchowskie
53742	00101223	Długosza	Długosz
53755	00101223	Osuchów	Osuchów
310762	00101223	Radziejowskich	Radziejowski
422477	00101223	króla Władysława Jagiełły	król Władysław Jagiełło
53751	00101223	Władysława Jagiełły	Władysław Jagiełło
53744	00101223	Władysława	Władysław
307227	00101223	Jagiełły	Jagiełło
422472	00101223	rodu Platerów	ród Platerów
68011	00101223	Platerów	Plater
68014	00101223	Platerów	Plater
53759	00101223	Grądy Osuchowskie	Grądy Osuchowskie
53753	00101223	Osuchowie	Osuchów
422480	00101223	gminy Mszczonów	gmina Mszczonów
53757	00101223	Mszczonów	Mszczonów
53737	00101223	Emilia Plater	Emilia Plater
53736	00101223	Emilia	Emilia
53733	00101223	Plater	Plater
53831	00101224	Józef Sare	Józef Sare
53761	00101224	Józef	Józef
53763	00101224	Sare	Sare
351978	00101224	I wojny światowej	I wojna światowa
310912	00101224	żydowskiego	żydowski
307231	00101224	krakowskim	krakowski
53795	00101224	Jacka Malczewskiego	Jacek Malczewski
53765	00101224	Saare	Saare
53824	00101224	Rady Naczelnej	Rada Naczelna
53833	00101224	Krakowie	Kraków
53792	00101224	Jana Kantego Federowicza	Jan Kanty Federowicz
53766	00101224	Sarre	Sarre
53818	00101224	Zjednoczenia Polaków Wyznania Mojżeszowego Ziem Polskich	Zjednoczenie Polaków Wyznania Mojżeszowego Ziem Polskich
351975	00101224	Naczelnego Komitetu Narodowego	Naczelny Komitet Narodowy
53784	00101224	Kantego	Kanty
53788	00101224	Danieli z Kleinbergerów	Daniela z Kleinbergerów
53779	00101224	Danieli	Daniela
53819	00101224	Kliniki Chirurgicznej i Okulistycznej	Klinika Chirurgiczna i Okulistyczna
53817	00101224	Muzeum Narodowym	Muzeum Narodowe
53814	00101224	Miodowej	miodowy
53791	00101224	Józefa Hallera	Józef Haller
53767	00101224	Kleinbergerów	Kleinberger
53770	00101224	Hallera	Haller
310909	00101224	Polskich	polski
53820	00101224	Kliniki Psychiatrycznej	Klinika Psychiatryczna
53798	00101224	Chorowicach	Chorowice
307229	00101224	krakowskich	krakowski
53789	00101224	Henryka Szarskiego	Henryk Szarski
53780	00101224	Henryka	Henryk
53768	00101224	Szarskiego	Szarski
53821	00101224	I Liceum im B. Nowodworskiego	I Liceum im B. Nowodworskiego
53799	00101224	Krakowie	Kraków
53794	00101224	Karola Rollego	Karol Rolle
53786	00101224	Karola	Karol
53790	00101224	Juliusza Leo	Juliusz Leo
53781	00101224	Juliusza	Juliusz
53796	00101224	B. Nowodworskiego	B. Nowodworski
53769	00101224	Leo	Leo
53774	00101224	Nowodworskiego	Nowodworski
305299	00101224	polski	polski
53815	00101224	placu na Groblach	plac na Groblach
53802	00101224	Krakowa	Kraków
53822	00101224	gimnazjum im. Sobieskiego	gimnazjum im. Sobieskiego
53800	00101224	Krakowa	Kraków
305301	00101224	Sobieskiego	Sobieski
305302	00101224	Sobieskiego	Sobieski
53823	00101224	Collegium Medicum	Collegium Medicum
53829	00101224	Sejm Krajowy	Sejm Krajowy
53813	00101224	Grzegórzeckiej	grzegórzecki
99886	00101225	Stożek Mały	Stożek Mały
99893	00101225	Stożka Małego	Stożek Mały
99897	00101225	Stożka Małego	Stożek Mały
310914	00101225	czeskiej	czeski
99887	00101225	Beskid Śląski	Beskid Śląski
99895	00101225	Stożek Mały	Stożek Mały
99903	00101225	Kolibisk	Kolibisk
350061	00101225	polsko-czeska	polsko-czeski
99896	00101225	Cieślarem	Cieślar
99894	00101225	Kobylej	Kobyla
99899	00101225	Stożek Mały	Stożek Mały
99905	00101225	Dziechcinki	Dziechcinka
327368	00101225	polski	polski
351981	00101225	Beskidzie Śląskim	Beskid Śląski
99902	00101225	Wisły	Wisła
310913	00101225	czeskiego	czeski
327369	00101225	czeski	czeski
351984	00101225	Malý Stožek	Malý Stožek
351988	00101225	Pasma Czantorii	Pasmo Czantorii
99906	00101225	PTTK	PTTK
99898	00101225	Wielkim Stożku	Wielki Stożek
99891	00101225	Wielkim Stożkiem	Wielki Stożek
